Date,Company,value,MarketCap,BookMarket,PriceBook
2014-09-30,kering,39.66038981350985,24480.0,0.5586592178770949,1.79
2014-10-31,kering,37.859618974768594,24480.0,0.5586592178770949,1.79
2014-11-30,kering,40.42175369262695,24480.0,0.5586592178770949,1.79
2014-12-31,kering,40.544399079822355,24480.0,0.5586592178770949,1.79
2015-01-31,kering,41.43611036028181,21800.0,0.5813953488372093,1.72
2015-02-28,kering,43.74531192779541,21800.0,0.5813953488372093,1.72
2015-03-31,kering,45.960325414484196,21800.0,0.5813953488372093,1.72
2015-04-30,kering,48.342252540588376,21800.0,0.5813953488372093,1.72
2015-05-31,kering,47.69360866546631,21800.0,0.5813953488372093,1.72
2015-06-30,kering,45.96648094870827,21800.0,0.5813953488372093,1.72
2015-07-31,kering,46.00197153506072,21800.0,0.5813953488372093,1.72
2015-08-31,kering,44.75954291934059,21800.0,0.5813953488372093,1.72
2015-09-30,kering,41.18213740262118,21800.0,0.5813953488372093,1.72
2015-10-31,kering,45.14159393310547,21800.0,0.5813953488372093,1.72
2015-11-30,kering,48.60940915062314,21800.0,0.5813953488372093,1.72
2015-12-31,kering,47.40569596063523,21800.0,0.5813953488372093,1.72
2016-01-31,kering,45.44553012847901,28480.0,0.4424778761061947,2.26
2016-02-29,kering,46.35681370326451,28480.0,0.4424778761061947,2.26
2016-03-31,kering,47.758563813709074,28480.0,0.4424778761061947,2.26
2016-04-30,kering,47.08019292922247,28480.0,0.4424778761061947,2.26
2016-05-31,kering,47.26184931668368,28480.0,0.4424778761061947,2.26
2016-06-30,kering,48.06971740722656,28480.0,0.4424778761061947,2.26
2016-07-31,kering,50.65574191865467,28480.0,0.4424778761061947,2.26
2016-08-31,kering,53.331271959387735,28480.0,0.4424778761061947,2.26
2016-09-30,kering,51.67038154602051,28480.0,0.4424778761061947,2.26
2016-10-31,kering,49.90937859671457,28480.0,0.4424778761061947,2.26
2016-11-30,kering,46.433371630581945,28480.0,0.4424778761061947,2.26
2016-12-31,kering,46.48269598824637,28480.0,0.4424778761061947,2.26
2017-01-31,kering,46.52127872813832,59260.0,0.2557544757033248,3.91
2017-02-28,kering,47.026268577575685,59260.0,0.2557544757033248,3.91
2017-03-31,kering,49.0105096568232,59260.0,0.2557544757033248,3.91
2017-04-30,kering,49.520912170410156,59260.0,0.2557544757033248,3.91
2017-05-31,kering,52.55582029169256,59260.0,0.2557544757033248,3.91
2017-06-30,kering,53.6183967590332,59260.0,0.2557544757033248,3.91
2017-07-31,kering,52.04081635248093,59260.0,0.2557544757033248,3.91
2017-08-31,kering,52.747071639351226,59260.0,0.2557544757033248,3.91
2017-09-30,kering,53.25549843197777,59260.0,0.2557544757033248,3.91
2017-10-31,kering,55.21933087435636,59260.0,0.2557544757033248,3.91
2017-11-30,kering,55.69449823552912,59260.0,0.2557544757033248,3.91
2017-12-31,kering,56.340763694361634,59260.0,0.2557544757033248,3.91
2018-01-31,kering,55.69848580793901,59250.0,0.1941747572815534,5.15
2018-02-28,kering,52.36233215332031,59250.0,0.1941747572815534,5.15
2018-03-31,kering,52.43912942068918,59250.0,0.1941747572815534,5.15
2018-04-30,kering,52.49350280761719,59250.0,0.1941747572815534,5.15
2018-05-31,kering,53.774470242587,59250.0,0.1941747572815534,5.15
2018-06-30,kering,52.7347046988351,59250.0,0.1941747572815534,5.15
2018-07-31,kering,53.67285034873269,59250.0,0.1941747572815534,5.15
2018-08-31,kering,55.90754218723463,59250.0,0.1941747572815534,5.15
2018-09-30,kering,53.99178047180176,59250.0,0.1941747572815534,5.15
2018-10-31,kering,52.78874040686566,59250.0,0.1941747572815534,5.15
2018-11-30,kering,53.25576556812633,59250.0,0.1941747572815534,5.15
2018-12-31,kering,51.76648029528166,59250.0,0.1941747572815534,5.15
2019-01-31,kering,50.967401851307265,81950.0,0.14265335235378032,7.01
2019-02-28,kering,53.95279731750488,81950.0,0.14265335235378032,7.01
2019-03-31,kering,55.78315625871931,81950.0,0.14265335235378032,7.01
2019-04-30,kering,57.25626182556152,81950.0,0.14265335235378032,7.01
2019-05-31,kering,59.65874429182573,81950.0,0.14265335235378032,7.01
2019-06-30,kering,61.907420539855956,81950.0,0.14265335235378032,7.01
2019-07-31,kering,64.08220009181811,81950.0,0.14265335235378032,7.01
2019-08-31,kering,66.5741344798695,81950.0,0.14265335235378032,7.01
2019-09-30,kering,67.91070883614677,81950.0,0.14265335235378032,7.01
2019-10-31,kering,64.51852881390116,81950.0,0.14265335235378032,7.01
2019-11-30,kering,62.72468003772554,81950.0,0.14265335235378032,7.01
2019-12-31,kering,62.299804505847746,81950.0,0.14265335235378032,7.01
2020-01-31,kering,61.68669908696955,91340.0,0.1620745542949757,6.17
2020-02-29,kering,59.95428581237793,91340.0,0.1620745542949757,6.17
2020-03-31,kering,49.10740245472301,91340.0,0.1620745542949757,6.17
2020-04-30,kering,51.35240287780762,91340.0,0.1620745542949757,6.17
2020-05-31,kering,53.61552257537842,91340.0,0.1620745542949757,6.17
2020-06-30,kering,54.9291917627508,91340.0,0.1620745542949757,6.17
2020-07-31,kering,53.75044565615447,91340.0,0.1620745542949757,6.17
2020-08-31,kering,50.53739747546968,91340.0,0.1620745542949757,6.17
2020-09-30,kering,50.7359653819691,91340.0,0.1620745542949757,6.17
2020-10-31,kering,47.55496597290039,91340.0,0.1620745542949757,6.17
2020-11-30,kering,47.317551567440944,91340.0,0.1620745542949757,6.17
2020-12-31,kering,47.85369751670144,91340.0,0.1620745542949757,6.17
2021-01-31,kering,49.117399024963376,99320.0,0.15673981191222572,6.38
2021-02-28,kering,49.951548957824706,99320.0,0.15673981191222572,6.38
2021-03-31,kering,52.42369942043138,99320.0,0.15673981191222572,6.38
2021-04-30,kering,53.33780422210693,99320.0,0.15673981191222572,6.38
2021-05-31,kering,54.30434199741909,99320.0,0.15673981191222572,6.38
2021-06-30,kering,54.70257776433771,99320.0,0.15673981191222572,6.38
2021-07-31,kering,55.34066200256348,99320.0,0.15673981191222572,6.38
2021-08-31,kering,59.052073045210406,99320.0,0.15673981191222572,6.38
2021-09-30,kering,55.90195569125089,99320.0,0.15673981191222572,6.38
2021-10-31,kering,53.10819480532692,99320.0,0.15673981191222572,6.38
2021-11-30,kering,52.7433537569913,99320.0,0.15673981191222572,6.38
2021-12-31,kering,49.998901201331094,99320.0,0.15673981191222572,6.38
2022-01-31,kering,52.921077728271484,62010.0,0.25510204081632654,3.92
2022-02-28,kering,51.573249435424806,62010.0,0.25510204081632654,3.92
2022-03-31,kering,48.022189928137735,62010.0,0.25510204081632654,3.92
2022-04-30,kering,49.889503278230364,62010.0,0.25510204081632654,3.92
2022-05-31,kering,53.111781727183946,62010.0,0.25510204081632654,3.92
2022-06-30,kering,51.267572749744765,62010.0,0.25510204081632654,3.92
2022-07-31,kering,52.000640505836124,62010.0,0.25510204081632654,3.92
2022-08-31,kering,51.63833104009213,62010.0,0.25510204081632654,3.92
2022-09-30,kering,48.46083484996449,62010.0,0.25510204081632654,3.92
2022-10-31,kering,46.6675538562593,62010.0,0.25510204081632654,3.92
2022-11-30,kering,48.37996413490989,62010.0,0.25510204081632654,3.92
2022-12-31,kering,48.217407408214754,62010.0,0.25510204081632654,3.92
2002-01-31,l-oreal,31.83075714111328,,,
2002-02-28,l-oreal,29.882555866241454,,,
2002-03-31,l-oreal,29.426503944396973,,,
2002-04-30,l-oreal,28.726885841006325,,,
2002-05-31,l-oreal,28.363454992120918,,,
2002-06-30,l-oreal,30.4521523475647,,,
2002-07-31,l-oreal,26.436822974163555,,,
2002-08-31,l-oreal,24.198670387268066,,,
2002-09-30,l-oreal,25.03916458856492,,,
2002-10-31,l-oreal,24.58560097735861,,,
2002-11-30,l-oreal,25.668741498674667,,,
2002-12-31,l-oreal,23.54417476654053,,,
2003-01-31,l-oreal,21.601113666187633,55320.0,,
2003-02-28,l-oreal,20.24285774230957,55320.0,,
2003-03-31,l-oreal,19.642751239594958,55320.0,,
2003-04-30,l-oreal,21.592381286621094,55320.0,,
2003-05-31,l-oreal,22.095391954694474,55320.0,,
2003-06-30,l-oreal,23.666859490530832,55320.0,,
2003-07-31,l-oreal,24.167167580646016,55320.0,,
2003-08-31,l-oreal,24.10625648498535,55320.0,,
2003-09-30,l-oreal,25.762810013510965,55320.0,,
2003-10-31,l-oreal,25.720866825269617,55320.0,,
2003-11-30,l-oreal,26.095864486694335,55320.0,,
2003-12-31,l-oreal,24.817568733578636,55320.0,,
2004-01-31,l-oreal,24.0936469123477,50280.0,,
2004-02-29,l-oreal,24.009208106994627,50280.0,,
2004-03-31,l-oreal,23.92965781170389,50280.0,,
2004-04-30,l-oreal,22.847843360900878,50280.0,,
2004-05-31,l-oreal,22.782452810378302,50280.0,,
2004-06-30,l-oreal,23.670733625238594,50280.0,,
2004-07-31,l-oreal,23.13621234893799,50280.0,,
2004-08-31,l-oreal,22.72361486608332,50280.0,,
2004-09-30,l-oreal,24.060993628068402,50280.0,,
2004-10-31,l-oreal,21.01878765651158,50280.0,,
2004-11-30,l-oreal,21.00431797721169,50280.0,,
2004-12-31,l-oreal,21.159731574680496,50280.0,,
2005-01-31,l-oreal,22.193156378609793,46100.0,,
2005-02-28,l-oreal,23.669629859924317,46100.0,,
2005-03-31,l-oreal,23.84883045014881,46100.0,,
2005-04-30,l-oreal,23.913196291242325,46100.0,,
2005-05-31,l-oreal,23.973695755004883,46100.0,,
2005-06-30,l-oreal,24.343992926857688,46100.0,,
2005-07-31,l-oreal,23.850406828380766,46100.0,,
2005-08-31,l-oreal,23.437470809273098,46100.0,,
2005-09-30,l-oreal,22.951308770613238,46100.0,,
2005-10-31,l-oreal,22.995398112705775,46100.0,,
2005-11-30,l-oreal,22.608307404951617,46100.0,,
2005-12-31,l-oreal,23.60228038969494,46100.0,,
2006-01-31,l-oreal,23.965698502280496,62100.0,,
2006-02-28,l-oreal,23.94741907119751,62100.0,,
2006-03-31,l-oreal,25.80107597682787,62100.0,,
2006-04-30,l-oreal,27.036902639600967,62100.0,,
2006-05-31,l-oreal,27.730364019220527,62100.0,,
2006-06-30,l-oreal,27.6474027633667,62100.0,,
2006-07-31,l-oreal,29.251173473539808,62100.0,,
2006-08-31,l-oreal,29.873232136601988,62100.0,,
2006-09-30,l-oreal,30.26445143563407,62100.0,,
2006-10-31,l-oreal,31.089225508949973,62100.0,,
2006-11-30,l-oreal,30.21480638330633,62100.0,,
2006-12-31,l-oreal,28.95899953340229,62100.0,,
2007-01-31,l-oreal,27.87785478071733,86650.0,,
2007-02-28,l-oreal,29.772350597381593,86650.0,,
2007-03-31,l-oreal,33.46199963309548,86650.0,,
2007-04-30,l-oreal,35.376515438682155,86650.0,,
2007-05-31,l-oreal,34.4820951981978,86650.0,,
2007-06-30,l-oreal,33.15652102515811,86650.0,,
2007-07-31,l-oreal,33.59328252618963,86650.0,,
2007-08-31,l-oreal,31.892761893894363,86650.0,,
2007-09-30,l-oreal,30.822291374206543,86650.0,,
2007-10-31,l-oreal,30.861251665198285,86650.0,,
2007-11-30,l-oreal,31.827847480773926,86650.0,,
2007-12-31,l-oreal,33.35980867084704,86650.0,,
2008-01-31,l-oreal,30.96093463897705,54030.0,,
2008-02-29,l-oreal,29.454202288673038,54030.0,,
2008-03-31,l-oreal,30.12617271824887,54030.0,,
2008-04-30,l-oreal,29.835739135742188,54030.0,,
2008-05-31,l-oreal,29.378808793567476,54030.0,,
2008-06-30,l-oreal,27.41148349217006,54030.0,,
2008-07-31,l-oreal,21.672466361004375,54030.0,,
2008-08-31,l-oreal,22.79864638192313,54030.0,,
2008-09-30,l-oreal,22.077486731789328,54030.0,,
2008-10-31,l-oreal,19.048201229261316,54030.0,,
2008-11-30,l-oreal,20.236427307128906,54030.0,,
2008-12-31,l-oreal,18.243943895612443,54030.0,,
2009-01-31,l-oreal,17.561440059116908,65340.0,0.29850746268656714,3.35
2009-02-28,l-oreal,17.57602701187134,65340.0,0.29850746268656714,3.35
2009-03-31,l-oreal,16.999733231284402,65340.0,0.29850746268656714,3.35
2009-04-30,l-oreal,19.18140001296997,65340.0,0.29850746268656714,3.35
2009-05-31,l-oreal,20.270613288879396,65340.0,0.29850746268656714,3.35
2009-06-30,l-oreal,20.67210899699818,65340.0,0.29850746268656714,3.35
2009-07-31,l-oreal,21.602410192074984,65340.0,0.29850746268656714,3.35
2009-08-31,l-oreal,21.440141042073567,65340.0,0.29850746268656714,3.35
2009-09-30,l-oreal,20.956724166870117,65340.0,0.29850746268656714,3.35
2009-10-31,l-oreal,20.43035481192849,65340.0,0.29850746268656714,3.35
2009-11-30,l-oreal,21.123915808541433,65340.0,0.29850746268656714,3.35
2009-12-31,l-oreal,22.287825844504617,65340.0,0.29850746268656714,3.35
2010-01-31,l-oreal,23.638449668884277,65160.0,0.30303030303030304,3.3
2010-02-28,l-oreal,23.248865604400635,65160.0,0.30303030303030304,3.3
2010-03-31,l-oreal,24.080001665198285,65160.0,0.30303030303030304,3.3
2010-04-30,l-oreal,25.15651903152466,65160.0,0.30303030303030304,3.3
2010-05-31,l-oreal,23.82134337652297,65160.0,0.30303030303030304,3.3
2010-06-30,l-oreal,23.58848944577304,65160.0,0.30303030303030304,3.3
2010-07-31,l-oreal,23.967874353582207,65160.0,0.30303030303030304,3.3
2010-08-31,l-oreal,24.784531593322754,65160.0,0.30303030303030304,3.3
2010-09-30,l-oreal,26.843944896351207,65160.0,0.30303030303030304,3.3
2010-10-31,l-oreal,26.923773447672527,65160.0,0.30303030303030304,3.3
2010-11-30,l-oreal,25.966416185552422,65160.0,0.30303030303030304,3.3
2010-12-31,l-oreal,22.394596099853516,65160.0,0.30303030303030304,3.3
2011-01-31,l-oreal,22.906241008213588,63040.0,0.3623188405797102,2.76
2011-02-28,l-oreal,24.589301681518556,63040.0,0.3623188405797102,2.76
2011-03-31,l-oreal,22.077542678169582,63040.0,0.3623188405797102,2.76
2011-04-30,l-oreal,21.736814800061676,63040.0,0.3623188405797102,2.76
2011-05-31,l-oreal,21.28165591846813,63040.0,0.3623188405797102,2.76
2011-06-30,l-oreal,19.71377771550959,63040.0,0.3623188405797102,2.76
2011-07-31,l-oreal,16.282018479846773,63040.0,0.3623188405797102,2.76
2011-08-31,l-oreal,13.560904544332754,63040.0,0.3623188405797102,2.76
2011-09-30,l-oreal,11.802039883353494,63040.0,0.3623188405797102,2.76
2011-10-31,l-oreal,12.829755101885114,63040.0,0.3623188405797102,2.76
2011-11-30,l-oreal,13.557959166440098,63040.0,0.3623188405797102,2.76
2011-12-31,l-oreal,12.746934799920945,63040.0,0.3623188405797102,2.76
2012-01-31,l-oreal,12.392256173220547,84470.0,0.3278688524590164,3.05
2012-02-29,l-oreal,12.972075371515183,84470.0,0.3278688524590164,3.05
2012-03-31,l-oreal,13.317846211520108,84470.0,0.3278688524590164,3.05
2012-04-30,l-oreal,11.49419056741815,84470.0,0.3278688524590164,3.05
2012-05-31,l-oreal,10.237949674779719,84470.0,0.3278688524590164,3.05
2012-06-30,l-oreal,10.120351973034087,84470.0,0.3278688524590164,3.05
2012-07-31,l-oreal,10.408181580630215,84470.0,0.3278688524590164,3.05
2012-08-31,l-oreal,11.849358890367592,84470.0,0.3278688524590164,3.05
2012-09-30,l-oreal,12.634250259399414,84470.0,0.3278688524590164,3.05
2012-10-31,l-oreal,12.773237477178158,84470.0,0.3278688524590164,3.05
2012-11-30,l-oreal,13.866280512376266,84470.0,0.3278688524590164,3.05
2012-12-31,l-oreal,14.384118977714987,84470.0,0.3278688524590164,3.05
2013-01-31,l-oreal,15.162138158624822,105770.0,0.2958579881656805,3.38
2013-02-28,l-oreal,15.435332202911377,105770.0,0.2958579881656805,3.38
2013-03-31,l-oreal,16.15141181945801,105770.0,0.2958579881656805,3.38
2013-04-30,l-oreal,16.05024324144636,105770.0,0.2958579881656805,3.38
2013-05-31,l-oreal,17.822762576016512,105770.0,0.2958579881656805,3.38
2013-06-30,l-oreal,16.292155694961547,105770.0,0.2958579881656805,3.38
2013-07-31,l-oreal,16.951628394748855,105770.0,0.2958579881656805,3.38
2013-08-31,l-oreal,18.149119550531562,105770.0,0.2958579881656805,3.38
2013-09-30,l-oreal,19.29563504173642,105770.0,0.2958579881656805,3.38
2013-10-31,l-oreal,20.468053403108016,105770.0,0.2958579881656805,3.38
2013-11-30,l-oreal,21.198776517595565,105770.0,0.2958579881656805,3.38
2013-12-31,l-oreal,21.319972133636476,105770.0,0.2958579881656805,3.38
2014-01-31,l-oreal,20.836910594593395,93890.0,0.2617801047120419,3.82
2014-02-28,l-oreal,20.29717674255371,93890.0,0.2617801047120419,3.82
2014-03-31,l-oreal,21.03338822864351,93890.0,0.2617801047120419,3.82
2014-04-30,l-oreal,21.990271472930907,93890.0,0.2617801047120419,3.82
2014-05-31,l-oreal,20.965907270258125,93890.0,0.2617801047120419,3.82
2014-06-30,l-oreal,20.801394235520135,93890.0,0.2617801047120419,3.82
2014-07-31,l-oreal,21.325882787289828,93890.0,0.2617801047120419,3.82
2014-08-31,l-oreal,20.54332633245559,93890.0,0.2617801047120419,3.82
2014-09-30,l-oreal,20.06344040957364,93890.0,0.2617801047120419,3.82
2014-10-31,l-oreal,17.986100652943488,93890.0,0.2617801047120419,3.82
2014-11-30,l-oreal,19.085969543457033,93890.0,0.2617801047120419,3.82
2014-12-31,l-oreal,19.079512369065057,93890.0,0.2617801047120419,3.82
2015-01-31,l-oreal,20.66909971691313,95080.0,0.2717391304347826,3.68
2015-02-28,l-oreal,22.61563959121704,95080.0,0.2717391304347826,3.68
2015-03-31,l-oreal,24.191595164212313,95080.0,0.2717391304347826,3.68
2015-04-30,l-oreal,24.901581859588624,95080.0,0.2717391304347826,3.68
2015-05-31,l-oreal,24.309357738494874,95080.0,0.2717391304347826,3.68
2015-06-30,l-oreal,23.598067717118695,95080.0,0.2717391304347826,3.68
2015-07-31,l-oreal,24.014827230702277,95080.0,0.2717391304347826,3.68
2015-08-31,l-oreal,24.114398229689826,95080.0,0.2717391304347826,3.68
2015-09-30,l-oreal,21.696947271173652,95080.0,0.2717391304347826,3.68
2015-10-31,l-oreal,22.843383962457832,95080.0,0.2717391304347826,3.68
2015-11-30,l-oreal,23.612745194208053,95080.0,0.2717391304347826,3.68
2015-12-31,l-oreal,21.687171391078405,95080.0,0.2717391304347826,3.68
2016-01-31,l-oreal,20.0419563293457,102530.0,0.2518891687657431,3.97
2016-02-29,l-oreal,19.23973210652669,102530.0,0.2518891687657431,3.97
2016-03-31,l-oreal,19.57302338736398,102530.0,0.2518891687657431,3.97
2016-04-30,l-oreal,20.050460270472936,102530.0,0.2518891687657431,3.97
2016-05-31,l-oreal,19.60110967809504,102530.0,0.2518891687657431,3.97
2016-06-30,l-oreal,18.98307245427912,102530.0,0.2518891687657431,3.97
2016-07-31,l-oreal,18.71411959330241,102530.0,0.2518891687657431,3.97
2016-08-31,l-oreal,18.348783161329187,102530.0,0.2518891687657431,3.97
2016-09-30,l-oreal,18.8444110696966,102530.0,0.2518891687657431,3.97
2016-10-31,l-oreal,19.48617780776251,102530.0,0.2518891687657431,3.97
2016-11-30,l-oreal,18.762900612571023,102530.0,0.2518891687657431,3.97
2016-12-31,l-oreal,18.672896067301433,102530.0,0.2518891687657431,3.97
2017-01-31,l-oreal,19.048467376015402,123610.0,0.24096385542168672,4.15
2017-02-28,l-oreal,18.596975898742677,123610.0,0.24096385542168672,4.15
2017-03-31,l-oreal,18.165607701177183,123610.0,0.24096385542168672,4.15
2017-04-30,l-oreal,17.54978307088216,123610.0,0.24096385542168672,4.15
2017-05-31,l-oreal,18.643915436484598,123610.0,0.24096385542168672,4.15
2017-06-30,l-oreal,18.96874661879106,123610.0,0.24096385542168672,4.15
2017-07-31,l-oreal,18.188389732724143,123610.0,0.24096385542168672,4.15
2017-08-31,l-oreal,17.12357346907906,123610.0,0.24096385542168672,4.15
2017-09-30,l-oreal,14.300731431870233,123610.0,0.24096385542168672,4.15
2017-10-31,l-oreal,14.70668719031594,123610.0,0.24096385542168672,4.15
2017-11-30,l-oreal,14.546770572662354,123610.0,0.24096385542168672,4.15
2017-12-31,l-oreal,15.060033497057463,123610.0,0.24096385542168672,4.15
2018-01-31,l-oreal,15.683007500388406,128830.00000000001,0.23923444976076558,4.18
2018-02-28,l-oreal,16.036969089508055,128830.00000000001,0.23923444976076558,4.18
2018-03-31,l-oreal,14.564486821492514,128830.00000000001,0.23923444976076558,4.18
2018-04-30,l-oreal,14.03476791381836,128830.00000000001,0.23923444976076558,4.18
2018-05-31,l-oreal,13.889702363447709,128830.00000000001,0.23923444976076558,4.18
2018-06-30,l-oreal,12.865395409720284,128830.00000000001,0.23923444976076558,4.18
2018-07-31,l-oreal,12.256264383142645,128830.00000000001,0.23923444976076558,4.18
2018-08-31,l-oreal,13.50380275560462,128830.00000000001,0.23923444976076558,4.18
2018-09-30,l-oreal,14.15627031326294,128830.00000000001,0.23923444976076558,4.18
2018-10-31,l-oreal,14.363499641418457,128830.00000000001,0.23923444976076558,4.18
2018-11-30,l-oreal,15.042105197906494,128830.00000000001,0.23923444976076558,4.18
2018-12-31,l-oreal,13.000954427217183,128830.00000000001,0.23923444976076558,4.18
2019-01-31,l-oreal,14.268337986686014,165050.0,0.1996007984031936,5.01
2019-02-28,l-oreal,15.58003396987915,165050.0,0.1996007984031936,5.01
2019-03-31,l-oreal,14.946738606407528,165050.0,0.1996007984031936,5.01
2019-04-30,l-oreal,14.74928593635559,165050.0,0.1996007984031936,5.01
2019-05-31,l-oreal,15.077792861244895,165050.0,0.1996007984031936,5.01
2019-06-30,l-oreal,15.027460813522339,165050.0,0.1996007984031936,5.01
2019-07-31,l-oreal,15.908267228499703,165050.0,0.1996007984031936,5.01
2019-08-31,l-oreal,14.196521715684371,165050.0,0.1996007984031936,5.01
2019-09-30,l-oreal,14.737774848937988,165050.0,0.1996007984031936,5.01
2019-10-31,l-oreal,13.8865210906319,165050.0,0.1996007984031936,5.01
2019-11-30,l-oreal,13.864976837521507,165050.0,0.1996007984031936,5.01
2019-12-31,l-oreal,13.502294404166085,165050.0,0.1996007984031936,5.01
2020-01-31,l-oreal,13.581561522050338,214020.0,0.16666666666666666,6.0
2020-02-29,l-oreal,14.216392183303833,214020.0,0.16666666666666666,6.0
2020-03-31,l-oreal,13.065749125047164,214020.0,0.16666666666666666,6.0
2020-04-30,l-oreal,12.667664098739625,214020.0,0.16666666666666666,6.0
2020-05-31,l-oreal,11.771957159042358,214020.0,0.16666666666666666,6.0
2020-06-30,l-oreal,12.985004251653498,214020.0,0.16666666666666666,6.0
2020-07-31,l-oreal,12.477944291156271,214020.0,0.16666666666666666,6.0
2020-08-31,l-oreal,12.380252701895577,214020.0,0.16666666666666666,6.0
2020-09-30,l-oreal,12.794400171800094,214020.0,0.16666666666666666,6.0
2020-10-31,l-oreal,12.57592704079368,214020.0,0.16666666666666666,6.0
2020-11-30,l-oreal,12.732286317007881,214020.0,0.16666666666666666,6.0
2020-12-31,l-oreal,12.57571909644387,214020.0,0.16666666666666666,6.0
2021-01-31,l-oreal,13.958944129943848,252820.0,0.1394700139470014,7.17
2021-02-28,l-oreal,13.307104015350342,252820.0,0.1394700139470014,7.17
2021-03-31,l-oreal,13.44738537332286,252820.0,0.1394700139470014,7.17
2021-04-30,l-oreal,14.119386434555054,252820.0,0.1394700139470014,7.17
2021-05-31,l-oreal,15.464675948733376,252820.0,0.1394700139470014,7.17
2021-06-30,l-oreal,16.03846198862249,252820.0,0.1394700139470014,7.17
2021-07-31,l-oreal,15.291232282465154,252820.0,0.1394700139470014,7.17
2021-08-31,l-oreal,15.840200077403676,252820.0,0.1394700139470014,7.17
2021-09-30,l-oreal,14.504606983878396,252820.0,0.1394700139470014,7.17
2021-10-31,l-oreal,14.582286289760045,252820.0,0.1394700139470014,7.17
2021-11-30,l-oreal,14.829834114421498,252820.0,0.1394700139470014,7.17
2021-12-31,l-oreal,14.592399928880775,252820.0,0.1394700139470014,7.17
2022-01-31,l-oreal,16.51733566465832,190520.0,0.14224751066856328,7.03
2022-02-28,l-oreal,16.411734199523927,190520.0,0.14224751066856328,7.03
2022-03-31,l-oreal,17.191068649291992,190520.0,0.14224751066856328,7.03
2022-04-30,l-oreal,18.736703973067435,190520.0,0.14224751066856328,7.03
2022-05-31,l-oreal,18.89356500452215,190520.0,0.14224751066856328,7.03
2022-06-30,l-oreal,17.58871364593506,190520.0,0.14224751066856328,7.03
2022-07-31,l-oreal,16.31611883072626,190520.0,0.14224751066856328,7.03
2022-08-31,l-oreal,16.319024127462637,190520.0,0.14224751066856328,7.03
2022-09-30,l-oreal,15.336507667194713,190520.0,0.14224751066856328,7.03
2022-10-31,l-oreal,14.5304563613165,190520.0,0.14224751066856328,7.03
2022-11-30,l-oreal,15.843017838217996,190520.0,0.14224751066856328,7.03
2022-12-31,l-oreal,15.596093768165225,190520.0,0.14224751066856328,7.03
2002-01-31,lvmh,51.00388551794964,20910.0,,
2002-02-28,lvmh,47.92594661712646,20910.0,,
2002-03-31,lvmh,52.50215403238932,20910.0,,
2002-04-30,lvmh,46.303103013472125,20910.0,,
2002-05-31,lvmh,37.329610244087554,20910.0,,
2002-06-30,lvmh,29.90961503982544,20910.0,,
2002-07-31,lvmh,22.578213733175527,20910.0,,
2002-08-31,lvmh,19.94256947257302,20910.0,,
2002-09-30,lvmh,15.221617925734748,20910.0,,
2002-10-31,lvmh,11.97764720087466,20910.0,,
2002-11-30,lvmh,16.98671073005313,20910.0,,
2002-12-31,lvmh,15.721331162886186,20910.0,,
2003-01-31,lvmh,15.81190638108687,35590.0,,
2003-02-28,lvmh,14.543111515045165,35590.0,,
2003-03-31,lvmh,15.625042007082985,35590.0,,
2003-04-30,lvmh,16.114231716502797,35590.0,,
2003-05-31,lvmh,18.489112160422586,35590.0,,
2003-06-30,lvmh,21.26836295354934,35590.0,,
2003-07-31,lvmh,21.670149347056512,35590.0,,
2003-08-31,lvmh,23.333064306349982,35590.0,,
2003-09-30,lvmh,25.84628217870539,35590.0,,
2003-10-31,lvmh,25.86851808299189,35590.0,,
2003-11-30,lvmh,27.402126216888426,35590.0,,
2003-12-31,lvmh,25.107263565063477,35590.0,,
2004-01-31,lvmh,24.449609669772062,37450.0,,
2004-02-29,lvmh,23.719664287567138,37450.0,,
2004-03-31,lvmh,20.48339570086935,37450.0,,
2004-04-30,lvmh,19.625532670454547,37450.0,,
2004-05-31,lvmh,19.864727020263672,37450.0,,
2004-06-30,lvmh,20.893546624617144,37450.0,,
2004-07-31,lvmh,19.289711605418812,37450.0,,
2004-08-31,lvmh,16.096297004006125,37450.0,,
2004-09-30,lvmh,14.105077873576771,37450.0,,
2004-10-31,lvmh,12.710412297930036,37450.0,,
2004-11-30,lvmh,15.270262111317027,37450.0,,
2004-12-31,lvmh,16.40942511351212,37450.0,,
2005-01-31,lvmh,16.10260995229085,43530.0,,
2005-02-28,lvmh,17.713268184661864,43530.0,,
2005-03-31,lvmh,18.10379764011928,43530.0,,
2005-04-30,lvmh,16.89170705704462,43530.0,,
2005-05-31,lvmh,17.074919267134234,43530.0,,
2005-06-30,lvmh,17.67616878856312,43530.0,,
2005-07-31,lvmh,18.54077166602725,43530.0,,
2005-08-31,lvmh,18.153607907502547,43530.0,,
2005-09-30,lvmh,19.72532827203924,43530.0,,
2005-10-31,lvmh,20.804144541422527,43530.0,,
2005-11-30,lvmh,21.563050183382902,43530.0,,
2005-12-31,lvmh,23.01444353376116,43530.0,,
2006-01-31,lvmh,24.535621989857066,51690.0,,
2006-02-28,lvmh,25.631732082366945,51690.0,,
2006-03-31,lvmh,28.72984156401261,51690.0,,
2006-04-30,lvmh,29.063660091824,51690.0,,
2006-05-31,lvmh,29.46096723729914,51690.0,,
2006-06-30,lvmh,28.364819266579367,51690.0,,
